City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Current Weather,Wind Speed,Country,Date,Rain,Snow
493,Maraba,-5.37,-49.12,95.0,44,40,Clouds,4.7,BR,2020-06-28 16:20:41,0.0,0
494,Hanzhong,33.07,107.03,68.63,88,0,Clear,1.32,CN,2020-06-28 16:20:42,0.0,0
495,Winton,37.39,-120.61,71.6,46,5,Clear,6.87,US,2020-06-28 16:20:42,0.0,0
496,Itacoatiara,-3.14,-58.44,84.7,75,22,Rain,4.9,BR,2020-06-28 16:20:42,1.27,0
497,Roebourne,-20.78,117.13,67.51,53,19,Clouds,1.25,AU,2020-06-28 16:20:42,0.0,0
498,Dumas,35.87,-101.97,87.8,20,1,Clear,13.87,US,2020-06-28 16:20:42,0.0,0
499,Bastrop,32.76,-91.87,87.8,70,75,Clouds,9.17,US,2020-06-28 16:20:42,0.0,0
500,Kaeo,-35.1,173.78,48.0,3,0,Clear,11.16,NZ,2020-06-28 16:17:32,0.0,0
501,Voh,-20.97,164.7,63.61,82,7,Clear,4.27,NC,2020-06-28 16:20:42,0.0,0
502,Saint-Joseph,-21.37,55.62,69.8,83,36,Clouds,4.7,RE,2020-06-28 16:20:42,0.0,0
503,Comodoro Rivadavia,-45.87,-67.5,37.4,87,40,Clouds,1.12,AR,2020-06-28 16:16:46,0.0,0
504,Logan Lake,50.5,-120.8,60.8,59,75,Clouds,18.34,CA,2020-06-28 16:20:42,0.0,0
505,Chichica,8.49,-82.16,82.4,74,75,Clouds,5.82,PA,2020-06-28 16:20:42,0.0,0
506,Zhangye,38.93,100.45,73.99,21,0,Clear,3.56,CN,2020-06-28 16:17:32,0.0,0
507,Shetpe,44.17,52.12,75.02,28,58,Clouds,14.99,KZ,2020-06-28 16:20:42,0.0,0
508,Kushiro,42.98,144.37,50.67,96,100,Clouds,10.92,JP,2020-06-28 16:20:42,0.0,0
509,Houma,29.6,-90.72,91.0,74,40,Clouds,12.75,US,2020-06-28 16:20:34,0.0,0
510,Axim,4.87,-2.24,78.31,83,59,Rain,11.88,GH,2020-06-28 16:17:30,0.78,0
511,Chicama,-7.84,-79.15,73.81,56,36,Clouds,7.94,PE,2020-06-28 16:20:42,0.0,0
512,Iguape,-24.71,-47.56,65.41,84,85,Rain,6.46,BR,2020-06-28 16:20:42,0.46,0
513,Labuhan,-6.88,112.21,77.86,83,0,Clear,7.45,ID,2020-06-28 16:18:52,0.0,0
514,Fare,-16.7,-151.02,76.75,76,48,Clouds,23.0,PF,2020-06-28 16:17:47,0.0,0
515,Bellevue,47.61,-122.2,55.99,87,90,Clouds,3.2,US,2020-06-28 16:19:17,0.0,0
516,Mwaro,-3.5,29.67,62.17,74,52,Clouds,5.35,BI,2020-06-28 16:20:42,0.0,0
517,Airai,-8.93,125.41,56.97,100,84,Clouds,3.24,TL,2020-06-28 16:17:42,0.0,0
518,Chekhov,55.14,37.47,73.4,64,98,Rain,8.95,RU,2020-06-28 16:20:42,1.76,0
519,Georgiyevka,43.04,74.71,53.6,87,51,Clouds,13.42,KZ,2020-06-28 16:20:42,0.0,0
520,Kamsack,51.57,-101.9,64.4,88,75,Clouds,10.29,CA,2020-06-28 16:18:03,0.0,0
521,Nimes,43.83,4.35,91.99,55,14,Clouds,10.29,FR,2020-06-28 16:20:42,0.0,0
522,San Javier,37.81,-0.84,88.0,69,0,Clear,8.05,ES,2020-06-28 16:20:43,0.0,0
523,Sawtell,-30.38,153.1,53.6,76,9,Clear,11.41,AU,2020-06-28 16:17:39,0.0,0
524,Abu Samrah,35.3,37.18,89.58,25,0,Clear,18.59,SY,2020-06-28 16:20:43,0.0,0
525,Koryukivka,51.77,32.25,72.84,83,32,Rain,8.32,UA,2020-06-28 16:20:43,0.79,0
526,Khandyga,62.67,135.6,63.03,65,1,Clear,1.19,RU,2020-06-28 16:18:51,0.0,0
527,Podor,16.65,-14.96,104.0,31,0,Clear,2.24,MR,2020-06-28 16:20:43,0.0,0
528,Loreto,22.27,-101.97,72.05,50,36,Clouds,0.81,MX,2020-06-28 16:17:35,0.0,0
529,Tabuk,17.42,121.44,75.56,87,100,Rain,2.42,PH,2020-06-28 16:17:04,0.88,0
530,Hoquiam,46.98,-123.89,59.0,87,90,Clouds,3.36,US,2020-06-28 16:20:43,0.0,0
531,Acapulco,16.86,-99.89,87.8,58,5,Clear,5.82,MX,2020-06-28 16:18:13,0.0,0
532,Kieta,-6.22,155.63,79.16,79,85,Clouds,2.46,PG,2020-06-28 16:17:33,0.0,0
533,Narsaq,60.92,-46.05,55.4,54,81,Clouds,11.41,GL,2020-06-28 16:18:43,0.0,0
534,Mangrol,21.12,70.12,87.1,78,11,Clouds,12.12,IN,2020-06-28 16:20:43,0.0,0
535,George Town,5.41,100.34,86.0,74,40,Clouds,10.29,MY,2020-06-28 16:20:43,0.0,0
536,Rongcheng,30.63,117.85,78.78,87,100,Clouds,4.65,CN,2020-06-28 16:16:53,0.0,0
537,Wanning,18.8,110.4,81.46,87,45,Clouds,8.84,CN,2020-06-28 16:18:02,0.0,0
538,Puerto Cabezas,14.04,-83.39,86.0,84,75,Haze,11.41,NI,2020-06-28 16:20:43,0.0,0
539,Copiapo,-27.37,-70.33,55.4,71,75,Clouds,4.7,CL,2020-06-28 16:15:56,0.0,0
540,Alugan,12.22,125.48,79.14,81,100,Clouds,1.88,PH,2020-06-28 16:20:43,0.0,0
541,Carmo,-21.93,-42.61,72.27,71,75,Rain,2.28,BR,2020-06-28 16:20:43,0.39,0
542,Punta De Piedra,7.62,-71.49,78.49,90,94,Rain,3.94,VE,2020-06-28 16:20:43,0.87,0
543,Gabu,12.28,-14.22,97.97,38,19,Clouds,6.38,GW,2020-06-28 16:20:43,0.0,0
544,Honningsvag,70.98,25.97,42.8,87,75,Clouds,10.29,NO,2020-06-28 16:20:43,0.0,0
545,Preobrazheniye,42.9,133.91,55.47,92,100,Rain,0.89,RU,2020-06-28 16:20:44,0.11,0
546,Milkovo,54.72,158.62,50.25,78,1,Clear,1.1,RU,2020-06-28 16:20:44,0.0,0
547,San Martin,-33.08,-68.47,35.6,74,90,Mist,2.24,AR,2020-06-28 16:19:20,0.0,0
548,Lugovoy,42.95,72.76,58.12,43,5,Clear,8.03,KZ,2020-06-28 16:20:44,0.0,0
549,Zalantun,48.0,122.72,59.67,90,0,Clear,5.37,CN,2020-06-28 16:20:44,0.0,0
550,Muisne,0.6,-80.03,82.4,88,75,Clouds,8.05,EC,2020-06-28 16:17:47,0.0,0
551,Ust-Kuyga,70.02,135.6,54.99,69,5,Clear,7.38,RU,2020-06-28 16:20:44,0.0,0
